"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"122c9329-d415-4620-b9d7-75864c7e5b80","","work-in-progress","","folder","TRUE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits"
"732e0189-f5c8-4c86-b8f2-09d1c2d4fc41","","not-started","","folder","TRUE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Core Walls"
"da95b880-93c2-41ac-b10d-14e0f17c239e","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Power "
"166b045b-ee55-4a89-bf4d-ce7627b704a7","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Power ","Risers"
"0c3e741a-b5c7-4dbd-828c-c43fe14ec31d","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Power ","Zone 1"
"d4613987-918a-40c2-9457-20ba3395efe6","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Power ","Zone 2"
"48f8a81f-627a-46ed-b175-01c0e9e54bf2","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Power ","Zone 3"
"90caf422-e6e7-4ea7-b8e0-420280bce271","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Power ","Zone 4"
"488db236-0524-4c32-92c2-ece3dadd149b","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Comms "
"3d48f13d-26e8-49da-bc5d-6bc835d05770","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Comms ","Risers"
"c39fe85a-f5ad-4a41-8642-0113edfd25f5","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Comms ","Zone 1"
"1ae189e6-56f2-4556-bec4-7ed3de729efd","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Comms ","Zone 2"
"785c3ba1-102e-4ffb-a564-e6d320381317","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Comms ","Zone 3"
"bbedd094-d22d-4219-ac49-7bb1e4bb6df5","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","Comms ","Zone 4"
"94b29654-a5a8-4b18-bcba-c9ef02d44e10","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 12","PV"
"45cf2dc7-9f6e-4034-9afa-e487f08bc734","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13"
"cbde0c68-bca1-4a22-8a22-bbd62dbddee0","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Power"
"562a65b4-de44-4c5e-b216-9beff3c71f5a","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Power","Risers"
"d0d69030-1f92-47d6-b6f2-e3ebf5b80a85","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Power","Zone 1"
"090482b3-439f-4fc7-8442-710cc869d8a1","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Power","Zone 2"
"a4d9860e-9afb-4eaf-8ce2-816f6cdd0a47","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Power","Zone 3"
"354509d4-9a1f-4b9d-b62c-5830a13d57b2","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Power","Zone 4"
"9c96be00-bc75-45cd-82bb-7058c276d408","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Comms"
"fa71e164-bdb2-4369-81af-5c36e066929e","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Comms","Risers"
"6cec47e2-4fb0-43ee-8f4d-d1898696e097","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Comms","Zone 1"
"f46afe01-5391-416a-a404-79330d1e750b","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Comms","Zone 2"
"4799e819-57ee-4a05-ad1a-8827f36635a7","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Comms","Zone 3"
"fb5564e5-ac5b-46b1-8b5e-a42d16ae1559","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","Comms","Zone 4"
"00a6f610-bddb-4992-969c-92e64122ce08","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 13","PV"
"4bd6d8dc-4790-49b4-b0cb-b528d036833f","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14"
"449b4d48-38c1-4695-ac13-7f699f074720","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Power "
"cf1e380e-e3bd-4c7e-b8f0-def332476204","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Power ","Risers"
"3446afd4-59e8-49d2-9fa8-4be3b3265ef4","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Power ","Zone 1"
"01343330-5ecb-4528-81ae-86e240a82985","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Power ","Zone 2"
"924eb425-9ef8-4e5b-9453-d9f6625c92de","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Power ","Zone 3"
"becaf75c-7238-4e98-97aa-01969bc32a07","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Power ","Zone 4"
"3dae005b-cbe5-407d-8084-2e2e80076a1c","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Comms"
"2b41eeb0-2165-48ef-be5d-ef2f2d67daaa","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Comms","Risers"
"baff8d8e-d3c8-44b1-a075-27c50cc24912","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Comms","Zone 1"
"55de5a49-9f05-4bb5-9e95-4cc19e582ce9","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Comms","Zone 2"
"620fad2f-a891-4310-99a6-a15673407497","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Comms","Zone 3"
"b63aa82f-f574-4eca-be65-dafdde5bc342","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 2","Level 14","Comms","Zone 4"
"84546c2a-da31-4c44-b3b9-2e75fbda29da","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3"
"cc8df49b-c2a4-4a6d-8b15-65d5fe4b3b94","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15"
"c2497f83-929c-4038-ab08-fd519dd4d37e","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Power"
"b646d99b-2487-44e2-9c25-57c81b8913da","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Power","Risers"
"b6b66ba1-cb8a-4281-86f6-22ebb8c23321","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Power","Zone 1"
"2ab60584-f1f6-4567-8fd2-44a5c8cb3b98","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Power","Zone 2"
"94490022-bc76-4841-a241-5fdbb7d47940","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Power","Zone 3"
"7943ced0-0fdf-4fc8-afa1-aaf771779568","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Power","Zone 4"
"df4141df-9d19-4457-a16d-f073394c7081","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Comms"
"a417c8fd-de40-431a-9ed1-6c92da88c2f0","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Comms","Risers"
"182d4f4e-ab18-4dfc-9d5e-182e6b78e1e6","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Comms","Zone 1"
"695ba0b4-80cf-4709-bea3-4d20e866fcf0","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Comms","Zone 2"
"9acc73d0-b65e-4959-a598-fb18092e872f","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Comms","Zone 3"
"a857c2b0-2249-4461-a831-832bf3615d8b","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 15","Comms","Zone 4"
"31690700-3b7e-4679-9661-e14d88bac0eb","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16"
"dc5de99d-8795-4b96-a090-dc9122658fda","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Power "
"fb920d5a-fcd4-49fa-9b2a-d6181cc278a3","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Power ","Risers"
"d25cda5e-05d9-4280-ac8a-9eea5d37012e","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Power ","Zone 1"
"ee8a6da3-0b2e-48c1-b846-7c0ac1c68d01","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Power ","Zone 2"
"01be800c-f3fe-4c7f-8be1-a580b720d3a1","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Power ","Zone 3"
"9c841669-abf0-40ef-9a9a-7b2b36fcd655","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Power ","Zone 4"
"3773d7bb-990b-4946-8c3a-37aef865d4f9","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Comms "
"520e7705-f83d-4328-901b-3293b088b186","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Comms ","Risers"
"8a6db467-3f89-45eb-834c-e237a621e41a","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Comms ","Zone 1"
"a6928725-fa65-4805-b5cf-42c2434289b7","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Comms ","Zone 2"
"7cc5857a-322a-4cdb-b9bf-50658b4d3656","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Comms ","Zone 3"
"b51cb7f9-8591-4fd6-89c0-04a8c687da80","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","Comms ","Zone 4"
"11779675-128d-46bf-b8c3-124d10792f69","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 16","PV"
"e1f52025-8922-4b26-affd-a65d9a448578","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17"
"5a64471e-646e-482f-b34d-8f392fc5ce1f","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Power "
"ff859200-eba9-493d-93fa-b74fdb60b5f7","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Power ","Risers"
"e45cb248-4c20-4406-9407-b85753fb2903","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Power ","Zone 1"
"7ec2085e-2d91-40ca-b108-ca9889bfddcc","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Power ","Zone 2"
"83017b7c-c43d-4aa8-b87b-504a244a8fea","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Power ","Zone 3"
"74f8b362-a4ad-478b-85fe-9cde8bc450e4","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Power ","Zone 4"
"c90549d9-f011-48ce-b7bc-b5f0952244fe","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Comms "
"931c4a09-4660-4f08-ab23-d258bcb7ae89","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Comms ","Risers"
"9a8006c9-63e5-4793-82a3-c330ea1641a3","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Comms ","Zone 1"
"d868487d-3605-4dd5-ba11-ce22b2f61254","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Comms ","Zone 2"
"aea247a5-adbb-4580-9858-a403ccabd955","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Comms ","Zone 3"
"684ea117-c5de-42dc-bdda-c693e2435ca8","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","Comms ","Zone 4"
"39822f1a-9d73-4ad7-9d2e-34581a3c64fa","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 17","PV"
"508f9941-0fb2-414b-8629-2bd0cefe3b64","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18"
"33af4295-ed43-4158-816c-5d13d4f06889","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Power"
"8c469da9-03e7-4c32-8315-8535d36913f1","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Power","Risers"
"de72bb16-0893-44ad-8986-67ffeca48c84","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Power","Zone 1"
"a9f682af-2eea-4208-b4f5-023fa4e639fa","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Power","Zone 2"
"11d4da46-4d96-4f20-b1a7-66a98b551539","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Power","Zone 3"
"15b6645b-f1a2-4858-8359-282db1c59ed9","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Power","Zone 4"
"49d87ea2-5883-4b7e-aa46-615caa1aa40a","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Comms"
"5cc2bb2a-e8c5-4e5c-b7a5-67848bb1a5f8","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Comms","Risers"
"6f4bd3ea-3fc5-4e5e-927c-a8eef831795e","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Comms","Zone 1"
"04d0660d-9577-4f24-bf6d-80a0261c79ce","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Comms","Zone 2"
"7a05a4f6-4610-4603-b48e-22faf7841c51","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Comms","Zone 3"
"438896f9-7a85-4d82-aa0e-ef9bac78d5e1","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 3","Level 18","Comms","Zone 4"
"5c67133f-f200-425f-a839-46dd5d71494e","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4"
"7b9677f1-cc66-44d0-95b6-d7a0fa601355","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19"
"9a403af3-4ba2-45ef-ab3d-80083efe3a07","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Power"
"474a3190-552d-45b2-8fc3-81ad7ffb67b2","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Power","Riser"
"965e3a7f-cc48-4cc5-badd-a9c44d676416","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Power","Zone 1"
"20842f62-3cf1-4121-8f64-032a9749bee4","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Power","Zone 2"
"b726bcd2-bb6e-4a44-92b1-316bc32bd042","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Power","Zone 3"
"a4ddf8c7-fb88-483d-b22d-1f556be37f3d","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Power","Zone 4"
"7c3939de-3f34-4e60-9dd5-ee7eca910815","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Comms"
"117a5ee9-c316-4694-a053-e88b253ef034","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Comms","Riser"
"8b45cd04-60ca-4e1b-81bf-2f40c168d17b","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Comms","Zone 1"
"90af9819-03f6-4780-812c-52cc4178e447","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Comms","Zone 2"
"ba6cdeef-0e1c-4a2c-baad-108001fdd8c8","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Comms","Zone 3"
"3617e2b1-b868-4237-9ee3-bb2cc1a0af07","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 19","Comms","Zone 4"
"8ad4cf73-9603-4533-8155-173185957bb6","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 20"
"354a790f-78bd-480e-87d9-0fd3fed6e612","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 20","Power"
"feca4886-0360-43c4-af60-6fe6fce55377","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 20","Power","Risers"
"57613a25-ddf6-455f-a1e9-da61f6b8ff10","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 20","Power","Zone 1"
"0a6ac1c2-e2de-432f-822b-5b969e3d5f8e","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 20","Power","Zone 2"
"22daf356-78e9-47c5-b072-b664300b2a66","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Containment","Tower","Habitat 4","Level 20","Power","Zone 3"
