Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,Level 1 - Apartment 1.23,,Site QA,Building B,Fit Off,Level 1,Apartment 1.23
,,Level 1 - DDA Bathroom,,Site QA,Building B,Fit Off,Level 1,DDA Bathroom
,,Level 1 - Cleaners Room,,Site QA,Building B,Fit Off,Level 1,Cleaners Room
,,Level 1 - Dog Wash,,Site QA,Building B,Fit Off,Level 1,Dog Wash
,,Level 2 - Apartment 2.01,,Site QA,Building B,Fit Off,Level 2,Apartment 2.01
,,Level 2 - Apartment 2.02,,Site QA,Building B,Fit Off,Level 2,Apartment 2.02
,,Level 2 - Apartment 2.03,,Site QA,Building B,Fit Off,Level 2,Apartment 2.03
,,Level 2 - Apartment 2.04,,Site QA,Building B,Fit Off,Level 2,Apartment 2.04
,,Level 2 - Apartment 2.05,,Site QA,Building B,Fit Off,Level 2,Apartment 2.05
,,Level 2 - Apartment 2.06,,Site QA,Building B,Fit Off,Level 2,Apartment 2.06
,,Level 2 - Apartment 2.07,,Site QA,Building B,Fit Off,Level 2,Apartment 2.07
,,Level 2 - Apartment 2.08,,Site QA,Building B,Fit Off,Level 2,Apartment 2.08
,,Level 2 - Apartment 2.09,,Site QA,Building B,Fit Off,Level 2,Apartment 2.09
,,Level 2 - Apartment 2.10,,Site QA,Building B,Fit Off,Level 2,Apartment 2.10
,,Level 2 - Apartment 2.11,,Site QA,Building B,Fit Off,Level 2,Apartment 2.11
,,Level 2 - Apartment 2.12,,Site QA,Building B,Fit Off,Level 2,Apartment 2.12
,,Level 2 - Apartment 2.13,,Site QA,Building B,Fit Off,Level 2,Apartment 2.13
,,Level 2 - Apartment 2.14,,Site QA,Building B,Fit Off,Level 2,Apartment 2.14
,,Level 2 - Apartment 2.15,,Site QA,Building B,Fit Off,Level 2,Apartment 2.15
,,Level 2 - Apartment 2.16,,Site QA,Building B,Fit Off,Level 2,Apartment 2.16
,,Level 2 - Apartment 2.17,,Site QA,Building B,Fit Off,Level 2,Apartment 2.17
,,Level 2 - Apartment 2.18,,Site QA,Building B,Fit Off,Level 2,Apartment 2.18
,,Level 2 - Apartment 2.19,,Site QA,Building B,Fit Off,Level 2,Apartment 2.19
,,Level 2 - Apartment 2.20,,Site QA,Building B,Fit Off,Level 2,Apartment 2.20
,,Level 2 - Apartment 2.21,,Site QA,Building B,Fit Off,Level 2,Apartment 2.21
,,Level 2 - Apartment 2.22,,Site QA,Building B,Fit Off,Level 2,Apartment 2.22
,,Level 2 - DDA Bathroom,,Site QA,Building B,Fit Off,Level 2,DDA Bathroom
,,Level 2 - Kitchen,,Site QA,Building B,Fit Off,Level 2,Kitchen
,,Level 2 - Games Room,,Site QA,Building B,Fit Off,Level 2,Games Room
,,Level 3 - Apartment 3.01,,Site QA,Building B,Fit Off,Level 3,Apartment 3.01
,,Level 3 - Apartment 3.02,,Site QA,Building B,Fit Off,Level 3,Apartment 3.02
,,Level 3 - Apartment 3.03,,Site QA,Building B,Fit Off,Level 3,Apartment 3.03
,,Level 3 - Apartment 3.04,,Site QA,Building B,Fit Off,Level 3,Apartment 3.04
,,Level 3 - Apartment 3.05,,Site QA,Building B,Fit Off,Level 3,Apartment 3.05
,,Level 3 - Apartment 3.06,,Site QA,Building B,Fit Off,Level 3,Apartment 3.06
,,Level 3 - Apartment 3.07,,Site QA,Building B,Fit Off,Level 3,Apartment 3.07
,,Level 3 - Apartment 3.08,,Site QA,Building B,Fit Off,Level 3,Apartment 3.08
,,Level 3 - Apartment 3.09,,Site QA,Building B,Fit Off,Level 3,Apartment 3.09
,,Level 3 - Apartment 3.10,,Site QA,Building B,Fit Off,Level 3,Apartment 3.10
,,Level 3 - Apartment 3.11,,Site QA,Building B,Fit Off,Level 3,Apartment 3.11
,,Level 3 - Apartment 3.12,,Site QA,Building B,Fit Off,Level 3,Apartment 3.12
,,Level 3 - Apartment 3.13,,Site QA,Building B,Fit Off,Level 3,Apartment 3.13
,,Level 3 - Apartment 3.14,,Site QA,Building B,Fit Off,Level 3,Apartment 3.14
,,Level 3 - Apartment 3.15,,Site QA,Building B,Fit Off,Level 3,Apartment 3.15
,,Level 3 - Apartment 3.16,,Site QA,Building B,Fit Off,Level 3,Apartment 3.16
,,Level 3 - Apartment 3.17,,Site QA,Building B,Fit Off,Level 3,Apartment 3.17
,,Level 3 - DDA Bathroom,,Site QA,Building B,Fit Off,Level 3,DDA Bathroom
,,Level 4 - Apartment 4.01,,Site QA,Building B,Fit Off,Level 4,Apartment 4.01
,,Level 4 - Apartment 4.02,,Site QA,Building B,Fit Off,Level 4,Apartment 4.02
,,Level 4 - Apartment 4.03,,Site QA,Building B,Fit Off,Level 4,Apartment 4.03
,,Level 4 - Apartment 4.04,,Site QA,Building B,Fit Off,Level 4,Apartment 4.04
,,Level 4 - Apartment 4.05,,Site QA,Building B,Fit Off,Level 4,Apartment 4.05
,,Level 4 - DDA Bathroom,,Site QA,Building B,Fit Off,Level 4,DDA Bathroom
,,Level 5 - Apartment 5.01,,Site QA,Building B,Fit Off,Level 5,Apartment 5.01
,,Level 5 - Apartment 5.02,,Site QA,Building B,Fit Off,Level 5,Apartment 5.02
,,Level 5 - Apartment 5.03,,Site QA,Building B,Fit Off,Level 5,Apartment 5.03
,,Level 5 - DDA Bathroom,,Site QA,Building B,Fit Off,Level 5,DDA Bathroom
,,Level 6 - Apartment 6.01,,Site QA,Building B,Fit Off,Level 6,Apartment 6.01
,,Level 6 - Apartment 6.02,,Site QA,Building B,Fit Off,Level 6,Apartment 6.02
,,Level 6 - Apartment 6.03,,Site QA,Building B,Fit Off,Level 6,Apartment 6.03
,,Level 6 - DDA Bathroom,,Site QA,Building B,Fit Off,Level 6,DDA Bathroom
,,Level 7 - Apartment 7.01,,Site QA,Building B,Fit Off,Level 7,Apartment 7.01
,,Level 7 - DDA Bathroom,,Site QA,Building B,Fit Off,Level 7,DDA Bathroom
,Columns,,,,,,,
,,Laundry Trough,,Laundry Trough,,,,
,,Laundry Trough Mixer,,Laundry Trough Mixer,,,,
,,Laundry Trough Mini Stops,,Laundry Trough Mini Stops,,,,
,,Laundry Trough Waste,,Laundry Trough Waste,,,,
,,Kitchen Mini Stops,,Kitchen Mini Stops,,,,
,,Kitchen Sink Waste,,Kitchen Sink Waste,,,,
,,Kitchen Sink Mixer,,Kitchen Sink Mixer,,,,
,,Kitchen Dishwasher,,Kitchen Dishwasher,,,,
,,Kitchen Cooktop,,Kitchen Cooktop,,,,
,,Bathroom Shower Mixer,,Bathroom Shower Mixer,,,,
,,Bathroom Shower Rail/Rose,,Bathroom Shower Rail/Rose,,,,
,,Bathroom Basin,,Bathroom Basin,,,,
,,Bathroom Basin Mixer,,Bathroom Basin Mixer,,,,
,,Bathroom Bottle Trap,,Bathroom Bottle Trap,,,,
,,Bathroom Toilet,,Bathroom Toilet,,,,
,,Bathroom Urinal,,Bathroom Urinal,,,,
,,,,,,,,
Commissioning - Detailed Progress,,,,,,,,
,Scope,,,Commissioning,,,,
,Rows,,,,,,,
,,Building A - Commissioning,grouping,Building A - Commissioning,,,,
,,Ground - Apartment G.01,,Site QA,Building A,Commissioning,Ground,Apartment G.01
,,Ground - Apartment G.02,,Site QA,Building A,Commissioning,Ground,Apartment G.02
,,Ground - Apartment G.03,,Site QA,Building A,Commissioning,Ground,Apartment G.03
,,Ground - Apartment G.04,,Site QA,Building A,Commissioning,Ground,Apartment G.04
,,Ground - Apartment G.05,,Site QA,Building A,Commissioning,Ground,Apartment G.05
,,Ground - Apartment G.06,,Site QA,Building A,Commissioning,Ground,Apartment G.06
,,Ground - Apartment G.07,,Site QA,Building A,Commissioning,Ground,Apartment G.07
,,Ground - Apartment G.08,,Site QA,Building A,Commissioning,Ground,Apartment G.08
,,Ground - Apartment G.09,,Site QA,Building A,Commissioning,Ground,Apartment G.09
,,Ground - Apartment G.10,,Site QA,Building A,Commissioning,Ground,Apartment G.10
,,Ground - Apartment G.11,,Site QA,Building A,Commissioning,Ground,Apartment G.11
,,Ground - Apartment G.12,,Site QA,Building A,Commissioning,Ground,Apartment G.12
,,Ground - Apartment G.13,,Site QA,Building A,Commissioning,Ground,Apartment G.13
,,Ground - Apartment G.14,,Site QA,Building A,Commissioning,Ground,Apartment G.14
,,Ground - Apartment G.15,,Site QA,Building A,Commissioning,Ground,Apartment G.15
,,Ground - Apartment G.16,,Site QA,Building A,Commissioning,Ground,Apartment G.16
,,Ground - Apartment G.17,,Site QA,Building A,Commissioning,Ground,Apartment G.17
,,Ground - Apartment G.18,,Site QA,Building A,Commissioning,Ground,Apartment G.18
,,Ground - Apartment G.19,,Site QA,Building A,Commissioning,Ground,Apartment G.19
,,Ground - Apartment G.20,,Site QA,Building A,Commissioning,Ground,Apartment G.20
,,Level 1 - Apartment 1.01,,Site QA,Building A,Commissioning,Level 1,Apartment 1.01
,,Level 1 - Apartment 1.02,,Site QA,Building A,Commissioning,Level 1,Apartment 1.02
,,Level 1 - Apartment 1.03,,Site QA,Building A,Commissioning,Level 1,Apartment 1.03
,,Level 1 - Apartment 1.04,,Site QA,Building A,Commissioning,Level 1,Apartment 1.04
,,Level 1 - Apartment 1.05,,Site QA,Building A,Commissioning,Level 1,Apartment 1.05
,,Level 1 - Apartment 1.06,,Site QA,Building A,Commissioning,Level 1,Apartment 1.06
,,Level 1 - Apartment 1.07,,Site QA,Building A,Commissioning,Level 1,Apartment 1.07
,,Level 1 - Apartment 1.08,,Site QA,Building A,Commissioning,Level 1,Apartment 1.08
,,Level 1 - Apartment 1.09,,Site QA,Building A,Commissioning,Level 1,Apartment 1.09
,,Level 1 - Apartment 1.10,,Site QA,Building A,Commissioning,Level 1,Apartment 1.10
,,Level 1 - Apartment 1.11,,Site QA,Building A,Commissioning,Level 1,Apartment 1.11
,,Level 1 - Apartment 1.12,,Site QA,Building A,Commissioning,Level 1,Apartment 1.12
,,Level 1 - Apartment 1.13,,Site QA,Building A,Commissioning,Level 1,Apartment 1.13
,,Level 1 - Apartment 1.14,,Site QA,Building A,Commissioning,Level 1,Apartment 1.14
,,Level 1 - Apartment 1.15,,Site QA,Building A,Commissioning,Level 1,Apartment 1.15
,,Level 1 - Apartment 1.16,,Site QA,Building A,Commissioning,Level 1,Apartment 1.16
,,Level 1 - Apartment 1.17,,Site QA,Building A,Commissioning,Level 1,Apartment 1.17
,,Level 1 - Apartment 1.18,,Site QA,Building A,Commissioning,Level 1,Apartment 1.18
,,Level 1 - Apartment 1.19,,Site QA,Building A,Commissioning,Level 1,Apartment 1.19
,,Level 1 - Apartment 1.20,,Site QA,Building A,Commissioning,Level 1,Apartment 1.20
,,Level 1 - Apartment 1.21,,Site QA,Building A,Commissioning,Level 1,Apartment 1.21
,,Level 2 - Apartment 2.01,,Site QA,Building A,Commissioning,Level 2,Apartment 2.01
,,Level 2 - Apartment 2.02,,Site QA,Building A,Commissioning,Level 2,Apartment 2.02
,,Level 2 - Apartment 2.03,,Site QA,Building A,Commissioning,Level 2,Apartment 2.03
,,Level 2 - Apartment 2.04,,Site QA,Building A,Commissioning,Level 2,Apartment 2.04
,,Level 2 - Apartment 2.05,,Site QA,Building A,Commissioning,Level 2,Apartment 2.05
,,Level 2 - Apartment 2.06,,Site QA,Building A,Commissioning,Level 2,Apartment 2.06
,,Level 2 - Apartment 2.07,,Site QA,Building A,Commissioning,Level 2,Apartment 2.07
,,Level 2 - Apartment 2.08,,Site QA,Building A,Commissioning,Level 2,Apartment 2.08
,,Level 2 - Apartment 2.09,,Site QA,Building A,Commissioning,Level 2,Apartment 2.09
,,Level 2 - Apartment 2.10,,Site QA,Building A,Commissioning,Level 2,Apartment 2.10
,,Level 2 - Apartment 2.11,,Site QA,Building A,Commissioning,Level 2,Apartment 2.11
,,Level 2 - Apartment 2.12,,Site QA,Building A,Commissioning,Level 2,Apartment 2.12
,,Level 2 - Apartment 2.13,,Site QA,Building A,Commissioning,Level 2,Apartment 2.13
,,Level 2 - Apartment 2.14,,Site QA,Building A,Commissioning,Level 2,Apartment 2.14
,,Level 2 - Apartment 2.15,,Site QA,Building A,Commissioning,Level 2,Apartment 2.15
,,Level 2 - Apartment 2.16,,Site QA,Building A,Commissioning,Level 2,Apartment 2.16
,,Level 2 - Apartment 2.17,,Site QA,Building A,Commissioning,Level 2,Apartment 2.17
,,Level 3 - Apartment 3.01,,Site QA,Building A,Commissioning,Level 3,Apartment 3.01
,,Level 3 - Apartment 3.02,,Site QA,Building A,Commissioning,Level 3,Apartment 3.02
,,Level 3 - Apartment 3.03,,Site QA,Building A,Commissioning,Level 3,Apartment 3.03
,,Level 3 - Apartment 3.04,,Site QA,Building A,Commissioning,Level 3,Apartment 3.04
,,Level 3 - Apartment 3.05,,Site QA,Building A,Commissioning,Level 3,Apartment 3.05
,,Level 3 - Apartment 3.06,,Site QA,Building A,Commissioning,Level 3,Apartment 3.06
,,Level 3 - Apartment 3.07,,Site QA,Building A,Commissioning,Level 3,Apartment 3.07
,,Level 3 - Apartment 3.08,,Site QA,Building A,Commissioning,Level 3,Apartment 3.08
,,Level 3 - Apartment 3.09,,Site QA,Building A,Commissioning,Level 3,Apartment 3.09
,,Level 3 - Apartment 3.10,,Site QA,Building A,Commissioning,Level 3,Apartment 3.10
,,Level 3 - Apartment 3.11,,Site QA,Building A,Commissioning,Level 3,Apartment 3.11
,,Level 3 - Apartment 3.12,,Site QA,Building A,Commissioning,Level 3,Apartment 3.12
,,Level 3 - Apartment 3.13,,Site QA,Building A,Commissioning,Level 3,Apartment 3.13
,,Level 3 - Apartment 3.14,,Site QA,Building A,Commissioning,Level 3,Apartment 3.14
,,Level 3 - Apartment 3.15,,Site QA,Building A,Commissioning,Level 3,Apartment 3.15
,,Building B - Commissioning,grouping,Building B - Commissioning,,,,
,,Ground - Apartment G.01,,Site QA,Building B,Commissioning,Ground,Apartment G.01
,,Ground - Apartment G.02,,Site QA,Building B,Commissioning,Ground,Apartment G.02
,,Ground - Apartment G.03,,Site QA,Building B,Commissioning,Ground,Apartment G.03
,,Ground - Apartment G.04,,Site QA,Building B,Commissioning,Ground,Apartment G.04
,,Ground - Apartment G.05,,Site QA,Building B,Commissioning,Ground,Apartment G.05
,,Ground - Apartment G.06,,Site QA,Building B,Commissioning,Ground,Apartment G.06
,,Ground - Apartment G.07,,Site QA,Building B,Commissioning,Ground,Apartment G.07
,,Ground - Apartment G.08,,Site QA,Building B,Commissioning,Ground,Apartment G.08
,,Ground - Apartment G.09,,Site QA,Building B,Commissioning,Ground,Apartment G.09
,,Ground - Apartment G.10,,Site QA,Building B,Commissioning,Ground,Apartment G.10
,,Ground - Apartment G.11,,Site QA,Building B,Commissioning,Ground,Apartment G.11
,,Ground - Apartment G.12,,Site QA,Building B,Commissioning,Ground,Apartment G.12
,,Ground - Apartment G.13,,Site QA,Building B,Commissioning,Ground,Apartment G.13
,,Ground - Apartment G.14,,Site QA,Building B,Commissioning,Ground,Apartment G.14
,,Ground - Apartment G.15,,Site QA,Building B,Commissioning,Ground,Apartment G.15
,,Ground - Apartment G.16,,Site QA,Building B,Commissioning,Ground,Apartment G.16
,,Ground - Apartment G.17,,Site QA,Building B,Commissioning,Ground,Apartment G.17
,,Ground - Apartment G.18,,Site QA,Building B,Commissioning,Ground,Apartment G.18
,,Ground - Apartment G.19,,Site QA,Building B,Commissioning,Ground,Apartment G.19
,,Level 1 - Apartment 1.01,,Site QA,Building B,Commissioning,Level 1,Apartment 1.01
,,Level 1 - Apartment 1.02,,Site QA,Building B,Commissioning,Level 1,Apartment 1.02
,,Level 1 - Apartment 1.03,,Site QA,Building B,Commissioning,Level 1,Apartment 1.03
,,Level 1 - Apartment 1.04,,Site QA,Building B,Commissioning,Level 1,Apartment 1.04
,,Level 1 - Apartment 1.05,,Site QA,Building B,Commissioning,Level 1,Apartment 1.05
,,Level 1 - Apartment 1.06,,Site QA,Building B,Commissioning,Level 1,Apartment 1.06
,,Level 1 - Apartment 1.07,,Site QA,Building B,Commissioning,Level 1,Apartment 1.07
,,Level 1 - Apartment 1.08,,Site QA,Building B,Commissioning,Level 1,Apartment 1.08
,,Level 1 - Apartment 1.09,,Site QA,Building B,Commissioning,Level 1,Apartment 1.09
,,Level 1 - Apartment 1.10,,Site QA,Building B,Commissioning,Level 1,Apartment 1.10
,,Level 1 - Apartment 1.11,,Site QA,Building B,Commissioning,Level 1,Apartment 1.11
,,Level 1 - Apartment 1.12,,Site QA,Building B,Commissioning,Level 1,Apartment 1.12
,,Level 1 - Apartment 1.13,,Site QA,Building B,Commissioning,Level 1,Apartment 1.13
,,Level 1 - Apartment 1.14,,Site QA,Building B,Commissioning,Level 1,Apartment 1.14
,,Level 1 - Apartment 1.15,,Site QA,Building B,Commissioning,Level 1,Apartment 1.15
,,Level 1 - Apartment 1.16,,Site QA,Building B,Commissioning,Level 1,Apartment 1.16
,,Level 1 - Apartment 1.17,,Site QA,Building B,Commissioning,Level 1,Apartment 1.17
,,Level 1 - Apartment 1.18,,Site QA,Building B,Commissioning,Level 1,Apartment 1.18
,,Level 1 - Apartment 1.19,,Site QA,Building B,Commissioning,Level 1,Apartment 1.19
,,Level 1 - Apartment 1.20,,Site QA,Building B,Commissioning,Level 1,Apartment 1.20
,,Level 1 - Apartment 1.21,,Site QA,Building B,Commissioning,Level 1,Apartment 1.21
,,Level 1 - Apartment 1.22,,Site QA,Building B,Commissioning,Level 1,Apartment 1.22
,,Level 1 - Apartment 1.23,,Site QA,Building B,Commissioning,Level 1,Apartment 1.23
,,Level 2 - Apartment 2.01,,Site QA,Building B,Commissioning,Level 2,Apartment 2.01
,,Level 2 - Apartment 2.02,,Site QA,Building B,Commissioning,Level 2,Apartment 2.02
,,Level 2 - Apartment 2.03,,Site QA,Building B,Commissioning,Level 2,Apartment 2.03
,,Level 2 - Apartment 2.04,,Site QA,Building B,Commissioning,Level 2,Apartment 2.04
,,Level 2 - Apartment 2.05,,Site QA,Building B,Commissioning,Level 2,Apartment 2.05
,,Level 2 - Apartment 2.06,,Site QA,Building B,Commissioning,Level 2,Apartment 2.06
,,Level 2 - Apartment 2.07,,Site QA,Building B,Commissioning,Level 2,Apartment 2.07
,,Level 2 - Apartment 2.08,,Site QA,Building B,Commissioning,Level 2,Apartment 2.08
,,Level 2 - Apartment 2.09,,Site QA,Building B,Commissioning,Level 2,Apartment 2.09
,,Level 2 - Apartment 2.10,,Site QA,Building B,Commissioning,Level 2,Apartment 2.10
,,Level 2 - Apartment 2.11,,Site QA,Building B,Commissioning,Level 2,Apartment 2.11
,,Level 2 - Apartment 2.12,,Site QA,Building B,Commissioning,Level 2,Apartment 2.12
,,Level 2 - Apartment 2.13,,Site QA,Building B,Commissioning,Level 2,Apartment 2.13
,,Level 2 - Apartment 2.14,,Site QA,Building B,Commissioning,Level 2,Apartment 2.14
,,Level 2 - Apartment 2.15,,Site QA,Building B,Commissioning,Level 2,Apartment 2.15
,,Level 2 - Apartment 2.16,,Site QA,Building B,Commissioning,Level 2,Apartment 2.16
,,Level 2 - Apartment 2.17,,Site QA,Building B,Commissioning,Level 2,Apartment 2.17
,,Level 2 - Apartment 2.18,,Site QA,Building B,Commissioning,Level 2,Apartment 2.18
,,Level 2 - Apartment 2.19,,Site QA,Building B,Commissioning,Level 2,Apartment 2.19
,,Level 2 - Apartment 2.20,,Site QA,Building B,Commissioning,Level 2,Apartment 2.20
,,Level 2 - Apartment 2.21,,Site QA,Building B,Commissioning,Level 2,Apartment 2.21
,,Level 2 - Apartment 2.22,,Site QA,Building B,Commissioning,Level 2,Apartment 2.22
,,Level 3 - Apartment 3.01,,Site QA,Building B,Commissioning,Level 3,Apartment 3.01
,,Level 3 - Apartment 3.02,,Site QA,Building B,Commissioning,Level 3,Apartment 3.02
,,Level 3 - Apartment 3.03,,Site QA,Building B,Commissioning,Level 3,Apartment 3.03
,,Level 3 - Apartment 3.04,,Site QA,Building B,Commissioning,Level 3,Apartment 3.04
,,Level 3 - Apartment 3.05,,Site QA,Building B,Commissioning,Level 3,Apartment 3.05
,,Level 3 - Apartment 3.06,,Site QA,Building B,Commissioning,Level 3,Apartment 3.06
,,Level 3 - Apartment 3.07,,Site QA,Building B,Commissioning,Level 3,Apartment 3.07
,,Level 3 - Apartment 3.08,,Site QA,Building B,Commissioning,Level 3,Apartment 3.08
,,Level 3 - Apartment 3.09,,Site QA,Building B,Commissioning,Level 3,Apartment 3.09
,,Level 3 - Apartment 3.10,,Site QA,Building B,Commissioning,Level 3,Apartment 3.10
,,Level 3 - Apartment 3.11,,Site QA,Building B,Commissioning,Level 3,Apartment 3.11
,,Level 3 - Apartment 3.12,,Site QA,Building B,Commissioning,Level 3,Apartment 3.12
,,Level 3 - Apartment 3.13,,Site QA,Building B,Commissioning,Level 3,Apartment 3.13
,,Level 3 - Apartment 3.14,,Site QA,Building B,Commissioning,Level 3,Apartment 3.14
,,Level 3 - Apartment 3.15,,Site QA,Building B,Commissioning,Level 3,Apartment 3.15
,,Level 3 - Apartment 3.16,,Site QA,Building B,Commissioning,Level 3,Apartment 3.16
,,Level 3 - Apartment 3.17,,Site QA,Building B,Commissioning,Level 3,Apartment 3.17
,,Level 4 - Apartment 4.01,,Site QA,Building B,Commissioning,Level 4,Apartment 4.01
,,Level 4 - Apartment 4.02,,Site QA,Building B,Commissioning,Level 4,Apartment 4.02
,,Level 4 - Apartment 4.03,,Site QA,Building B,Commissioning,Level 4,Apartment 4.03
,,Level 4 - Apartment 4.04,,Site QA,Building B,Commissioning,Level 4,Apartment 4.04
,,Level 4 - Apartment 4.05,,Site QA,Building B,Commissioning,Level 4,Apartment 4.05
,,Level 5 - Apartment 5.01,,Site QA,Building B,Commissioning,Level 5,Apartment 5.01
,,Level 5 - Apartment 5.02,,Site QA,Building B,Commissioning,Level 5,Apartment 5.02
,,Level 5 - Apartment 5.03,,Site QA,Building B,Commissioning,Level 5,Apartment 5.03
,,Level 6 - Apartment 6.01,,Site QA,Building B,Commissioning,Level 6,Apartment 6.01
,,Level 6 - Apartment 6.02,,Site QA,Building B,Commissioning,Level 6,Apartment 6.02
,,Level 6 - Apartment 6.03,,Site QA,Building B,Commissioning,Level 6,Apartment 6.03
,,Level 7 - Apartment 7.01,,Site QA,Building B,Commissioning,Level 7,Apartment 7.01
,Columns,,,,,,,
,,Incl. bathroom/bathroom ensuite/kitchen/laundry,,"Includes bathroom, bathroom ensuite, kitchen, laundry",,,,
,,Test Hot Water Temperature,,Test Hot Water Temperature,,,,
,,Test Waste for leaks,,Test Waste for leaks,,,,
,,Run Cycle on Dishwasher,,Run Cycle on Dishwasher,,,,
